city_id,year,policy_regime,is_cp_only,is_lez_only,is_synergy,propensity_score_cp_only,propensity_score_lez_only,propensity_score_synergy
city_002,2013,0,0,0,0,0.020059574461548244,0.014058652653851735,0.00017609129066891718
city_002,2014,0,0,0,0,0.04451532586602466,0.014314816205599863,0.0004008533878814273
city_002,2015,0,0,0,0,0.05449533699570231,0.05062269492477728,0.0012141367528056817
city_002,2016,0,0,0,0,0.04954012568035622,0.04130596411662311,0.0014271968207529991
city_002,2017,0,0,0,0,0.06074804864540312,0.056178671746101846,0.0028926968024314327
city_002,2018,0,0,0,0,0.07388326922883781,0.07154308268187824,0.003317734821548234
city_002,2019,0,0,0,0,0.1073721040978882,0.1018645637223695,0.003866795323067437
city_002,2020,0,0,0,0,0.13854975623819132,0.1330517855191548,0.0046941476144163104
city_002,2021,0,0,0,0,0.19458082916675012,0.20819285963079634,0.008232555529680271
city_002,2022,0,0,0,0,0.25521074456813597,0.2977629148662954,0.023707101538122777
city_002,2023,0,0,0,0,0.24942186748574946,0.32324749491935945,0.025821679524880712
city_002,2024,0,0,0,0,0.19383801987388913,0.24948083947619584,0.018214360112532052
city_003,2008,0,0,0,0,0.08773762364166099,0.017847136436717946,0.396946175712985
city_003,2009,0,0,0,0,0.02458677704871915,0.005044546251326131,0.11940859761887608
city_003,2010,0,0,0,0,0.023412329767562978,0.0047947768496975265,0.12052088125240672
city_003,2011,0,0,0,0,0.018153342714885553,0.004292998453919505,0.12247620475812446
city_003,2012,1,1,0,0,0.15626579338347407,0.02179899880506978,0.26895045121672195
city_003,2013,1,1,0,0,0.10704032994962669,0.026972103486080642,0.551034768790328
city_003,2014,3,0,0,1,0.14088026164231046,0.017960146166362573,0.688192893168917
city_003,2015,3,0,0,1,0.08980952013972522,0.023836375499785564,0.7891225645257369
city_003,2016,3,0,0,1,0.07337851096278349,0.01931844634910504,0.8355314034651292
city_003,2017,3,0,0,1,0.05683352995904662,0.014924312446264661,0.8876214789388409
city_003,2018,3,0,0,1,0.06425003375654487,0.017067961399485403,0.8693156606728566
city_003,2019,3,0,0,1,0.07512299657227706,0.020491445710463418,0.8733254827174658
city_003,2020,3,0,0,1,0.061037903832150575,0.019465443049714686,0.9018577486211966
city_003,2021,3,0,0,1,0.06002249276741988,0.020306254698777854,0.9078953535593658
city_003,2022,3,0,0,1,0.031132034292401082,0.010848392122004853,0.9553214851193953
city_003,2023,3,0,0,1,0.02422105124134088,0.009120316381742526,0.9638629506396622
city_003,2024,3,0,0,1,0.02427379469646462,0.009438664366867962,0.9627197528338864
city_004,2008,0,0,0,0,0.055000645202507636,0.031403306504470575,0.0004328923826306371
city_004,2009,0,0,0,0,0.007610802121295435,0.004513856168689025,6.304532606284773e-05
city_004,2010,0,0,0,0,0.007315835705492404,0.003990486647432042,5.812569865086244e-05
city_004,2011,0,0,0,0,0.006673600797355566,0.0040016741656335045,5.911319395501476e-05
city_004,2012,0,0,0,0,0.09455919245732533,0.030233705252532245,0.00018854072758682847
city_004,2013,0,0,0,0,0.07467773820600744,0.04659560144505318,0.0003942911960052123
city_004,2014,1,1,0,0,0.19781147004882874,0.043169482259284485,0.000738103119777222
city_004,2015,1,1,0,0,0.1660078615269256,0.1147009166971372,0.001860329063936131
city_004,2016,1,1,0,0,0.18937300234317905,0.13499570187107143,0.0027998488207768863
city_004,2017,1,1,0,0,0.18088930854560484,0.13988007329279797,0.0032544423653718944
city_004,2018,1,1,0,0,0.23927732257904286,0.17554248309992057,0.004389641936415431
city_004,2019,1,1,0,0,0.2943976591906371,0.21760275652441763,0.004721525072307039
city_004,2020,1,1,0,0,0.33254559340941264,0.27253606785578155,0.00656183021576746
city_004,2021,1,1,0,0,0.3665381001234462,0.3457007305355969,0.008040679435034297
city_004,2022,1,1,0,0,0.38835854600058445,0.3851267530528585,0.017788531923148002
city_004,2023,1,1,0,0,0.40157609720721693,0.3595953317710674,0.017537443540155344
city_004,2024,1,1,0,0,0.3741132296159717,0.3393517616401493,0.01716403261174247
city_005,2008,0,0,0,0,0.0006805579135127676,0.00928368728995703,0.10908593301161856
city_005,2009,0,0,0,0,0.00013977649399269878,0.001613347511228057,0.026058478140158898
city_005,2010,0,0,0,0,0.00016015242925614234,0.0022653609131428713,0.03896558241959533
city_005,2011,0,0,0,0,0.0001341690933175569,0.0018111454360803748,0.03333550985835296
city_005,2012,0,0,0,0,0.0014536145963095443,0.01171227961904393,0.10909371322862872
city_005,2013,0,0,0,0,0.001136130666519586,0.01095110841643795,0.15369353129687124
city_005,2014,0,0,0,0,0.0026855915552932985,0.011814651680222166,0.30852043235024
city_005,2015,2,0,1,0,0.001989814610654308,0.021402485931007013,0.5696666980467592
city_005,2016,2,0,1,0,0.002097552766518248,0.020574275191463435,0.6679770890704859
city_005,2017,3,0,0,1,0.001928195916474692,0.01832244375140834,0.6943237798882335
city_005,2018,3,0,0,1,0.0018009874888308742,0.01666012354377514,0.7063746312129783
city_005,2019,3,0,0,1,0.00205179642368485,0.02320909541544487,0.7839164291235503
city_005,2020,3,0,0,1,0.002093770237810779,0.025788676472616127,0.801428385322417
city_005,2021,3,0,0,1,0.0021105728519262555,0.024904811179583045,0.8711311398759095
city_005,2022,3,0,0,1,0.0012155840691334694,0.014737600866610277,0.948524976378379
city_005,2023,3,0,0,1,0.0011387007575707293,0.01368998784310423,0.948972646203716
city_005,2024,3,0,0,1,0.0011743801327909937,0.01905206408708171,0.9359493736837502
city_006,2008,0,0,0,0,0.008604537206334792,0.4134863239368782,0.00019500921358792285
city_006,2009,0,0,0,0,0.0028020960317397285,0.13980152201489304,7.00713586223021e-05
city_006,2010,0,0,0,0,0.002441545807404857,0.11682829360852512,5.898947934416412e-05
city_006,2011,0,0,0,0,0.0020716462248512916,0.10864837509000165,5.054971450025627e-05
city_006,2012,0,0,0,0,0.016542857943224142,0.5121717546369978,8.953774751084808e-05
city_006,2013,2,0,1,0,0.011060429389667838,0.5539273554545365,0.00021179154438314028
city_006,2014,2,0,1,0,0.03722258972270366,0.6124564974324979,0.000318693355623519
city_006,2015,2,0,1,0,0.013661764250194783,0.8566568802374869,0.00037968652701645875
city_006,2016,2,0,1,0,0.015250169008320665,0.8527062617832293,0.00040484875148833453
city_006,2017,2,0,1,0,0.013852754106982168,0.8767405939998484,0.0004901300078013009
city_006,2018,2,0,1,0,0.013513345018712606,0.8847355777189538,0.0005237960981530215
city_006,2019,2,0,1,0,0.014005621464990394,0.9164672625161193,0.00048277433182104405
city_006,2020,2,0,1,0,0.014234007194239827,0.9465150933948205,0.0005882608885839866
city_006,2021,2,0,1,0,0.012154264976045211,0.9702896211194969,0.0005317045968429846
city_006,2022,2,0,1,0,0.013605843530739223,0.9738858972837402,0.0011516713810130275
city_006,2023,2,0,1,0,0.01349881923193389,0.9743951739467449,0.0011689775057659821
city_006,2024,2,0,1,0,0.012444959849488717,0.9725578827807472,0.0009318133721948629
city_007,2008,0,0,0,0,0.3378728157390859,0.018506663553916416,0.27783628426942636
city_007,2009,0,0,0,0,0.11187814325921265,0.006345069177174192,0.08533988398240797
city_007,2010,0,0,0,0,0.10252845148108515,0.005154787921787261,0.0809382038149273
city_007,2011,0,0,0,0,0.12657748692925763,0.0060000330360597855,0.10454478460320482
city_007,2012,1,1,0,0,0.5977559014300237,0.01670561801018706,0.16497211811080592
city_007,2013,1,1,0,0,0.562001999723103,0.02352408031525059,0.21212719512601624
city_007,2014,1,1,0,0,0.6225198253856673,0.013273776450337164,0.2577253725396125
city_007,2015,3,0,0,1,0.46610346413416204,0.0243532105444368,0.46257119864771634
city_007,2016,3,0,0,1,0.3964799521912953,0.018493622553872095,0.5435133691296287
city_007,2017,3,0,0,1,0.31683832687505403,0.013495119219400558,0.6419857907425689
city_007,2018,3,0,0,1,0.34224423518458247,0.014193747070235144,0.621041933541206
city_007,2019,3,0,0,1,0.3723576357212447,0.017164559381562437,0.5936179586527717
city_007,2020,3,0,0,1,0.41189479453152517,0.01601763591862652,0.5558093474798836
city_007,2021,3,0,0,1,0.3823778344337526,0.015512705160947472,0.5928961999014094
city_007,2022,3,0,0,1,0.2497799304188253,0.010279891779265065,0.7370041278473087
city_007,2023,3,0,0,1,0.21625969327179614,0.009288147946752926,0.7716121829746354
city_007,2024,3,0,0,1,0.2387698669808416,0.009614342671858676,0.7467343913478979
city_008,2008,0,0,0,0,0.020937047305743417,0.0018227362349254818,8.628552675103253e-05
city_008,2009,0,0,0,0,0.002592218522431086,0.0002316468192026928,1.1925120138168994e-05
city_008,2010,0,0,0,0,0.0016760314579755066,0.00015337306902543066,8.271624194272867e-06
city_008,2011,0,0,0,0,0.0016491921464295792,0.00014933748618975635,7.657591747327899e-06
city_008,2012,0,0,0,0,0.03173804201128892,0.0018348158432031929,4.578649664544681e-05
city_008,2013,0,0,0,0,0.03876078413738497,0.004113655959671923,0.00018134470635690884
city_008,2014,0,0,0,0,0.09511413397657965,0.004828308921406526,0.00034695444265194425
city_008,2015,0,0,0,0,0.11712134403989655,0.013073754058584337,0.0009343141193622566
city_008,2016,0,0,0,0,0.11043127134467261,0.012179757186276527,0.0010725302583126605
city_008,2017,0,0,0,0,0.11921149323059833,0.014214649016567833,0.0017969136165037294
city_008,2018,0,0,0,0,0.12995970076712546,0.01593997731436887,0.0018730168432514929
city_008,2019,2,0,1,0,0.1882344549566092,0.023459434322426864,0.002054928802720315
city_008,2020,2,0,1,0,0.22692448706574259,0.028885647676811763,0.002529635717919112
city_008,2021,2,0,1,0,0.29067341513102857,0.040945414897577276,0.0035906166380163516
city_008,2022,2,0,1,0,0.4697051953272379,0.06684276784719044,0.011544792601751617
city_008,2023,2,0,1,0,0.4177756745231023,0.06267286320847563,0.01168091543081318
city_008,2024,2,0,1,0,0.34415528327045214,0.05355416362231776,0.010442899774342521
city_009,2008,0,0,0,0,0.063924544541425,0.03515004292377659,0.0003447984093846033
city_009,2009,0,0,0,0,0.00868690712262918,0.004434706571531596,4.552732304868805e-05
city_009,2010,0,0,0,0,0.007872898344853257,0.004090509798104974,4.570522017634119e-05
city_009,2011,0,0,0,0,0.008119256145770026,0.004400778793822552,4.9778134460860045e-05
city_009,2012,0,0,0,0,0.11798431121232805,0.03570383037740278,0.00017918594721278637
city_009,2013,0,0,0,0,0.09744643652814723,0.05366079531326011,0.000369590042204491
city_009,2014,0,0,0,0,0.23144660211282783,0.04967591445218061,0.0006961854425648764
city_009,2015,0,0,0,0,0.24112366245054942,0.1518590208542934,0.00223386096739889
city_009,2016,0,0,0,0,0.24687921413655753,0.15613878387450283,0.0029167466579315326
city_009,2017,0,0,0,0,0.23669033038295506,0.15445397693818327,0.0034331034303174534
city_009,2018,0,0,0,0,0.2501316232590356,0.17444542093050175,0.003523719467599502
city_009,2019,0,0,0,0,0.3312228338650587,0.22972259343940246,0.00411899891915558
city_009,2020,1,1,0,0,0.36538185010003066,0.25506658902597307,0.0050131197705476725
city_009,2021,1,1,0,0,0.43732488621359417,0.34960357947432474,0.007457520991183909
city_009,2022,1,1,0,0,0.47062586435374604,0.357946564826654,0.01489327886713777
city_009,2023,1,1,0,0,0.4657322263160923,0.3549286141795046,0.015325776528753474
city_009,2024,1,1,0,0,0.4374967036270257,0.33493260163689426,0.015510578033685685
city_010,2008,0,0,0,0,0.0978838915589884,0.0012528844360242654,9.378422014236081e-05
city_010,2009,0,0,0,0,0.02058353628517102,0.00029636831146905707,2.0692881242964026e-05
city_010,2010,0,0,0,0,0.023741745893714923,0.00027820683735726954,2.6669272063133176e-05
city_010,2011,0,0,0,0,0.020242591415802137,0.00022159874525286036,2.1268089539544328e-05
city_010,2012,1,1,0,0,0.16389847413712116,0.0011928083510530302,4.744360706928211e-05
city_010,2013,1,1,0,0,0.2169621168062565,0.002459277725324169,0.0001396462044142835
city_010,2014,1,1,0,0,0.4058169413424536,0.0021628175842567476,0.0002466858588225787
city_010,2015,1,1,0,0,0.45330696095101936,0.007056180116790662,0.0006774715500382909
city_010,2016,1,1,0,0,0.4671903911609444,0.006342623774390522,0.000725902145752746
city_010,2017,1,1,0,0,0.5262691836860519,0.00725510501850283,0.00102406991481128
city_010,2018,1,1,0,0,0.5829889996434418,0.008115115539640493,0.0011118928666351434
city_010,2019,1,1,0,0,0.6559050717234339,0.010097684943762722,0.001171170936291639
city_010,2020,1,1,0,0,0.7799603449904872,0.012412736192337959,0.0016248776616635404
city_010,2021,1,1,0,0,0.8394290345309205,0.01252153092182822,0.0017990819858788205
city_010,2022,1,1,0,0,0.8899050593458965,0.013595457686417364,0.0036155233016326904
city_010,2023,1,1,0,0,0.8850793742592569,0.01723483015392242,0.003601010048194733
city_010,2024,1,1,0,0,0.8467336731175258,0.01740543118024602,0.003335099811413282
city_011,2008,0,0,0,0,0.004077369752900667,0.02571289024108826,0.0001774475183304375
city_011,2009,0,0,0,0,0.000735342359464235,0.004660721052099201,3.317464928905525e-05
city_011,2010,0,0,0,0,0.0006187201734093403,0.003955185829453796,2.547885104369942e-05
city_011,2011,0,0,0,0,0.0005419035455329547,0.0036365652465533277,2.3302282288343757e-05
city_011,2012,0,0,0,0,0.007956842833827017,0.03481247556462471,9.446832931148695e-05
city_011,2013,0,0,0,0,0.007378018022758162,0.0504452941330229,0.00030585572058800805
city_011,2014,0,0,0,0,0.023940118781991745,0.06967153604068363,0.00047071775144910856
city_011,2015,0,0,0,0,0.027472781417939813,0.24907569608621402,0.0017905894860715406
city_011,2016,0,0,0,0,0.0264350773599906,0.25905986810477594,0.0018148432485632188
city_011,2017,0,0,0,0,0.025308371033605247,0.292786206260361,0.002119777532540233
city_011,2018,0,0,0,0,0.02191081631432853,0.24443992483832588,0.0018022656157580088
city_011,2019,0,0,0,0,0.03294160998955844,0.365401778270841,0.002391036752657613
city_011,2020,0,0,0,0,0.04504786631934363,0.490730917671473,0.0034557205333369326
city_011,2021,0,0,0,0,0.05307286303770293,0.6381774421517744,0.00425807846956815
city_011,2022,0,0,0,0,0.06321308764428617,0.7160252293622766,0.009930810699238643
city_011,2023,0,0,0,0,0.06255628112028969,0.7249136562476942,0.009985692316919726
city_011,2024,0,0,0,0,0.06182217683926559,0.6723241368114091,0.008917204968911853
city_012,2008,0,0,0,0,0.01574294686265869,0.015193419353016357,0.00013413165774943378
city_012,2009,0,0,0,0,0.002414042123281818,0.002512897828695833,2.1638635585059127e-05
city_012,2010,0,0,0,0,0.002265210475703656,0.0022546619925304517,2.027831347763376e-05
city_012,2011,0,0,0,0,0.002424871242717572,0.0024457063453629502,2.323701356008423e-05
city_012,2012,0,0,0,0,0.026283004446187846,0.015654365563384225,7.967317029286754e-05
city_012,2013,0,0,0,0,0.025520451027175775,0.023311340904259605,0.0001137208340908289
city_012,2014,1,1,0,0,0.08489677216069247,0.035939173426660344,0.0003991795916686947
city_012,2015,1,1,0,0,0.06691932427047313,0.07652471908527267,0.0006189322556489138
city_012,2016,1,1,0,0,0.07781283075248613,0.07735207310792308,0.0009501257042626864
city_012,2017,1,1,0,0,0.09911651763506135,0.08557640170303399,0.00178203244957018
city_012,2018,1,1,0,0,0.10406965407402004,0.09520569205561434,0.001929533643316549
city_012,2019,1,1,0,0,0.16534222167256632,0.1542347270170433,0.0029372398780981965
city_012,2020,1,1,0,0,0.24749005453726744,0.22134619448982512,0.004491871829048532
city_012,2021,1,1,0,0,0.3152105482369279,0.28300077596031736,0.00604499958356676
city_012,2022,1,1,0,0,0.3627772215806574,0.334338194564609,0.01310798682947328
city_012,2023,1,1,0,0,0.37454617785619626,0.3329501463664893,0.013618021928519592
city_012,2024,1,1,0,0,0.34414081579218453,0.29425292712743634,0.011943188816854381
city_013,2008,0,0,0,0,0.09792534552274443,0.1397408102478514,0.0006844467725657193
city_013,2009,0,0,0,0,0.011774851303827938,0.01746688334970411,8.572827064164694e-05
city_013,2010,0,0,0,0,0.013768685497772597,0.020216278297025513,9.996204186097599e-05
city_013,2011,0,0,0,0,0.012981252303658226,0.019555112835636546,0.00010393882459995262
city_013,2012,0,0,0,0,0.14313550006202005,0.13375374711359148,0.00035649538180338374
city_013,2013,0,0,0,0,0.12532788324277727,0.19546333847300262,0.0007288675523494326
city_013,2014,0,0,0,0,0.2606952713753071,0.1909466569587551,0.0011468600829011096
city_013,2015,2,0,1,0,0.18996799487540766,0.32471072361121883,0.0022268901698872957
city_013,2016,2,0,1,0,0.2143537129408739,0.3656626563179125,0.0032243978958758105
city_013,2017,2,0,1,0,0.19226456410366594,0.38112062528302754,0.005316725613500874
city_013,2018,2,0,1,0,0.18276479453843028,0.3729103568348872,0.005237405191913416
city_013,2019,2,0,1,0,0.2234343685551522,0.47261886863861774,0.005644561636945272
city_013,2020,2,0,1,0,0.23937686040500133,0.5076243292426832,0.005805166379983472
city_013,2021,2,0,1,0,0.2610152926674881,0.5858412105624315,0.006582632249411975
city_013,2022,2,0,1,0,0.2860218570055296,0.637329574757931,0.013573960560412792
city_013,2023,2,0,1,0,0.2669182288885953,0.6483599365801646,0.01623387054554446
city_013,2024,2,0,1,0,0.2525218332957818,0.6441145188804033,0.016893962430565863
city_014,2008,0,0,0,0,0.00861843764798999,0.00205178824218138,5.01214778516344e-05
city_014,2009,0,0,0,0,0.0012791054735275947,0.0003022951019431633,8.205985081342396e-06
city_014,2010,0,0,0,0,0.001250653163432183,0.0003138779645488447,8.683115135359578e-06
city_014,2011,0,0,0,0,0.0010542928267226312,0.0002754388752442408,7.73876063754897e-06
city_014,2012,0,0,0,0,0.02246496271698229,0.0032333982881854696,3.9066276664982714e-05
city_014,2013,0,0,0,0,0.017831903091941114,0.0045244178975534345,6.850407427427989e-05
city_014,2014,0,0,0,0,0.056392297351084315,0.0058683701150429686,0.00020145949910996773
city_014,2015,0,0,0,0,0.0654787886546125,0.01927224201697887,0.0007341217754535487
city_014,2016,0,0,0,0,0.056507886386747294,0.016361391312199405,0.0007463662479261811
city_014,2017,0,0,0,0,0.06679504698157951,0.01690536625113515,0.0008791614625155415
city_014,2018,0,0,0,0,0.07358872962369645,0.019668575445528337,0.0009224912094068839
city_014,2019,0,0,0,0,0.1351442593269874,0.037440967675128556,0.0017767668079635309
city_014,2020,1,1,0,0,0.1387728124218052,0.04215124697977279,0.0020404685458766977
city_014,2021,1,1,0,0,0.22964223595985928,0.07907047887250959,0.004223782190965144
city_014,2022,1,1,0,0,0.3024939502184712,0.10988088581147118,0.012067437799638642
city_014,2023,1,1,0,0,0.29006784800722524,0.11054989142271335,0.012695924867808924
city_014,2024,1,1,0,0,0.2303224891381999,0.09075181409450887,0.010580924802792028
city_015,2008,0,0,0,0,0.010136073379000517,0.04646385478602332,0.00021001404401775313
city_015,2009,0,0,0,0,0.0014575189727089298,0.007542881359924484,3.9485431261595254e-05
city_015,2010,0,0,0,0,0.0012651532159863388,0.008060793891042932,3.725712413707625e-05
city_015,2011,0,0,0,0,0.0011506470872765253,0.007198148333659661,3.285322732402409e-05
city_015,2012,0,0,0,0,0.013902725816457176,0.05534981987517184,0.00012055167316294309
city_015,2013,0,0,0,0,0.011921492755937764,0.06704912868129191,0.00021549202221559952
city_015,2014,0,0,0,0,0.03662426618979591,0.07128786088793088,0.0005614601716995063
city_015,2015,0,0,0,0,0.04066306277088039,0.20631426394920585,0.0016096271882604005
city_015,2016,0,0,0,0,0.04827885608332772,0.20111126462539958,0.0021144233470835445
city_015,2017,0,0,0,0,0.04397582716686527,0.2103782182034652,0.0020436962800166845
city_015,2018,0,0,0,0,0.045343557869860426,0.23063824101512337,0.0019982499289244817
city_015,2019,2,0,1,0,0.05481743448548417,0.28053605932460546,0.0023316264907273995
city_015,2020,2,0,1,0,0.06746010856636023,0.2909694951822912,0.0028596813486671765
city_015,2021,2,0,1,0,0.10198085608052261,0.4077134538986779,0.0051123978370827125
city_015,2022,2,0,1,0,0.1333290897642255,0.5162810735663901,0.011750745106679141
city_015,2023,2,0,1,0,0.12032123494294822,0.5343755660900916,0.011092416905213605
city_015,2024,2,0,1,0,0.10863861591457898,0.5055718974392662,0.010470655736576438
city_016,2008,0,0,0,0,0.0006747146679086085,0.059761543021407904,0.12252352152586875
city_016,2009,0,0,0,0,0.00016119845706106018,0.015094056321118657,0.033700585766519645
city_016,2010,0,0,0,0,0.00013637884984190018,0.012378665000376527,0.02740608327145022
city_016,2011,0,0,0,0,0.0001302662868877322,0.011638407991880859,0.02519251052241645
city_016,2012,0,0,0,0,0.002064245914231614,0.11578991661715356,0.10141668455541822
city_016,2013,2,0,1,0,0.0012432598490146763,0.10266292316667289,0.17503007370743456
city_016,2014,2,0,1,0,0.003749179403705641,0.11004091047279718,0.25456329686109014
city_016,2015,2,0,1,0,0.0021347238062656656,0.2095386778191988,0.46867450968387137
city_016,2016,3,0,0,1,0.002118174076173334,0.20740862728300696,0.49319920189716576
city_016,2017,3,0,0,1,0.0019600853915202735,0.19337790633411478,0.5858492734291453
city_016,2018,3,0,0,1,0.0020249534341750847,0.18598035685427972,0.6017415910451939
city_016,2019,3,0,0,1,0.0021973057967048563,0.23135769695204092,0.6192673317312234
city_016,2020,3,0,0,1,0.0020384000936770137,0.2542502963462227,0.6295555477794404
city_016,2021,3,0,0,1,0.0021163308970526197,0.2782285057644206,0.649559438971341
city_016,2022,3,0,0,1,0.001174652810271685,0.14896700497039914,0.833242469348486
city_016,2023,3,0,0,1,0.0010263000931104369,0.1404246053080139,0.8438101756497303
city_016,2024,3,0,0,1,0.0010561158220086582,0.14887401597307298,0.8293580448782977
city_017,2008,0,0,0,0,0.0013164836149085102,0.0028221988588963223,7.670692331579094e-05
city_017,2009,0,0,0,0,0.00019654176465101693,0.00045648838927980247,1.2180753540248095e-05
city_017,2010,0,0,0,0,0.0001247238300976673,0.0002991275348459498,7.193237565406552e-06
city_017,2011,0,0,0,0,0.000129906868332781,0.0003437111150714235,8.40901643471645e-06
city_017,2012,0,0,0,0,0.0014892772800718507,0.0024858298017408995,3.143924764273034e-05
city_017,2013,0,0,0,0,0.0021046796009305717,0.005517010000580288,8.120797192382957e-05
city_017,2014,0,0,0,0,0.005166709463743237,0.0060039283651767885,0.00021783178693251515
city_017,2015,0,0,0,0,0.00602492016165076,0.0213448746118298,0.0006127006873952396
city_017,2016,0,0,0,0,0.005288114123318736,0.015604676732193377,0.0006609827904381324
city_017,2017,0,0,0,0,0.008195618916406425,0.02461616764440562,0.0016724613843636755
city_017,2018,0,0,0,0,0.0086827713810306,0.02884860142578523,0.0020180045778810775
city_017,2019,0,0,0,0,0.014404508634035824,0.041410832799497345,0.002535185269878909
city_017,2020,0,0,0,0,0.02061770523369863,0.06776302542238141,0.0036349837355161966
city_017,2021,0,0,0,0,0.03704125942484895,0.12136892521795167,0.007755149479767716
city_017,2022,0,0,0,0,0.06147835505017244,0.18988001536067511,0.025230169658195405
city_017,2023,0,0,0,0,0.05478723241180626,0.16619895135549595,0.022847476013304523
city_017,2024,0,0,0,0,0.03744945187676898,0.11093310120910681,0.01370826066162996
city_018,2008,0,0,0,0,0.01900758548829344,0.005059404224215139,0.0002506849187789324
city_018,2009,0,0,0,0,0.002158155781658286,0.0005713076872233894,2.8514739594113758e-05
city_018,2010,0,0,0,0,0.0015559639023351609,0.00042154033026602994,2.2807032952001266e-05
city_018,2011,0,0,0,0,0.0013878466351148454,0.00038254178593019475,2.1363262905425222e-05
city_018,2012,0,0,0,0,0.02685062235217475,0.004471017801460857,0.0001107341037786973
city_018,2013,0,0,0,0,0.03515460827430934,0.009521299437191207,0.00030899050824985527
city_018,2014,0,0,0,0,0.07647783933603816,0.010014887458661508,0.0005686452306326883
city_018,2015,0,0,0,0,0.10389986555398553,0.030834365357635965,0.0018265784974285451
city_018,2016,0,0,0,0,0.09274548426758449,0.02821250146683717,0.0020996190447964895
city_018,2017,0,0,0,0,0.11754440019114237,0.03348797004347797,0.0034450396703407985
city_018,2018,0,0,0,0,0.13377686253620644,0.04090996155704311,0.004267165003053312
city_018,2019,0,0,0,0,0.16724084805195977,0.05361575365549019,0.004577414230971936
city_018,2020,0,0,0,0,0.1802903609093542,0.05989303383237348,0.005698622204496497
city_018,2021,0,0,0,0,0.27891990576948583,0.10752618102287037,0.010153133398624472
city_018,2022,0,0,0,0,0.3669101896974655,0.15957114240168796,0.027620401414371297
city_018,2023,0,0,0,0,0.3403122153825143,0.15264067016573882,0.02897057205292319
city_018,2024,0,0,0,0,0.262496911856643,0.12125266670377928,0.021923884297034697
city_019,2008,0,0,0,0,0.01629359030531233,0.0011047859187129682,0.00022750798067816742
city_019,2009,0,0,0,0,0.001970271485221005,0.0001302583969706434,2.7843387273313608e-05
city_019,2010,0,0,0,0,0.0017597612111597645,0.0001277294144576044,2.7873223777796212e-05
city_019,2011,0,0,0,0,0.0016354977128646593,0.00011936066665379365,2.8595416408762072e-05
city_019,2012,0,0,0,0,0.023328277965894033,0.0009004917555666366,8.56570147308506e-05
city_019,2013,0,0,0,0,0.021525959395166123,0.0013831802051334139,0.0001690733154298331
city_019,2014,0,0,0,0,0.05867766405149933,0.0012856078064489161,0.0002904637680755695
city_019,2015,0,0,0,0,0.06117736118548235,0.004016460153509326,0.0009646587970406322
city_019,2016,0,0,0,0,0.07473221553449504,0.0051038449447847935,0.0016171697516286206
city_019,2017,0,0,0,0,0.06388851255055511,0.004867133116736853,0.0016287542388531864
city_019,2018,0,0,0,0,0.09227239211092689,0.008022575910902639,0.002931319055231997
city_019,2019,0,0,0,0,0.13861124263675043,0.012337622919297379,0.0037996692490490864
city_019,2020,0,0,0,0,0.17750826887202376,0.017903691977498123,0.00626131258470112
city_019,2021,0,0,0,0,0.2414523011016182,0.024520336187777835,0.007718997917894737
city_019,2022,0,0,0,0,0.3084888722509109,0.029069977295897834,0.017476162682578268
city_019,2023,0,0,0,0,0.30066268207577795,0.02839371841217617,0.018794182528572557
